,ImagePath,Category
3251,C:/Anaconda/image/train\G\G_9_20140722-00200019.jpg,G
3252,C:/Anaconda/image/train\G\G_9_20140722-00200020.jpg,G
3253,C:/Anaconda/image/train\H\H_10_1017_1001_61327239.jpg,H
3254,C:/Anaconda/image/train\H\H_10_1018_1002_61327239.jpg,H
3255,C:/Anaconda/image/train\H\H_10_1019_1003_61327239.jpg,H
3256,C:/Anaconda/image/train\H\H_10_1020_1004_61327239.jpg,H
3257,C:/Anaconda/image/train\H\H_10_1021_1005_61327239.jpg,H
3258,C:/Anaconda/image/train\H\H_10_1022_1006_61327239.jpg,H
3259,C:/Anaconda/image/train\H\H_10_1023_1007_61327239.jpg,H
3260,C:/Anaconda/image/train\H\H_10_1024_1008_61327239.jpg,H
3261,C:/Anaconda/image/train\H\H_10_1025_1009_61327239.jpg,H
3262,C:/Anaconda/image/train\H\H_10_20140722-00200001.jpg,H
3263,C:/Anaconda/image/train\H\H_10_20140722-00200002.jpg,H
3264,C:/Anaconda/image/train\H\H_10_20140722-00200020.jpg,H
3265,C:/Anaconda/image/train\H\H_11_1017_1001_61327239.jpg,H
3266,C:/Anaconda/image/train\H\H_11_1018_1002_61327239.jpg,H
3267,C:/Anaconda/image/train\H\H_11_1019_1003_61327239.jpg,H
3268,C:/Anaconda/image/train\H\H_11_1020_1004_61327239.jpg,H
3269,C:/Anaconda/image/train\H\H_11_1021_1005_61327239.jpg,H
3270,C:/Anaconda/image/train\H\H_11_1022_1006_61327239.jpg,H
3271,C:/Anaconda/image/train\H\H_11_1023_1007_61327239.jpg,H
3272,C:/Anaconda/image/train\H\H_11_1024_1008_61327239.jpg,H
3273,C:/Anaconda/image/train\H\H_11_1025_1009_61327239.jpg,H
3274,C:/Anaconda/image/train\H\H_11_20140722-00200001.jpg,H
3275,C:/Anaconda/image/train\H\H_11_20140722-00200002.jpg,H
3276,C:/Anaconda/image/train\H\H_12_1017_1001_61327239.jpg,H
3277,C:/Anaconda/image/train\H\H_12_1018_1002_61327239.jpg,H
3278,C:/Anaconda/image/train\H\H_12_1020_1004_61327239.jpg,H
3279,C:/Anaconda/image/train\H\H_12_1021_1005_61327239.jpg,H
3280,C:/Anaconda/image/train\H\H_12_1022_1006_61327239.jpg,H
3281,C:/Anaconda/image/train\H\H_12_1023_1007_61327239.jpg,H
3282,C:/Anaconda/image/train\H\H_12_1024_1008_61327239.jpg,H
3283,C:/Anaconda/image/train\H\H_12_1025_1009_61327239.jpg,H
3284,C:/Anaconda/image/train\H\H_12_20140722-00200001.jpg,H
3285,C:/Anaconda/image/train\H\H_12_20140722-00200002.jpg,H
3286,C:/Anaconda/image/train\H\H_2_1017_1001_61327239.jpg,H
3287,C:/Anaconda/image/train\H\H_2_1018_1002_61327239.jpg,H
3288,C:/Anaconda/image/train\H\H_2_1019_1003_61327239.jpg,H
3289,C:/Anaconda/image/train\H\H_2_1020_1004_61327239.jpg,H
3290,C:/Anaconda/image/train\H\H_2_1021_1005_61327239.jpg,H
3291,C:/Anaconda/image/train\H\H_2_1022_1006_61327239.jpg,H
3292,C:/Anaconda/image/train\H\H_2_1023_1007_61327239.jpg,H
3293,C:/Anaconda/image/train\H\H_2_1024_1008_61327239.jpg,H
3294,C:/Anaconda/image/train\H\H_2_1025_1009_61327239.jpg,H
3295,C:/Anaconda/image/train\H\H_2_20140722-00200001.jpg,H
3296,C:/Anaconda/image/train\H\H_2_20140722-00200002.jpg,H
3297,C:/Anaconda/image/train\H\H_2_20140722-00200003.jpg,H
3298,C:/Anaconda/image/train\H\H_2_20140722-00200004.jpg,H
3299,C:/Anaconda/image/train\H\H_2_20140722-00200005.jpg,H
3300,C:/Anaconda/image/train\H\H_2_20140722-00200006.jpg,H
3301,C:/Anaconda/image/train\H\H_2_20140722-00200008.jpg,H
3302,C:/Anaconda/image/train\H\H_2_20140722-00200010.jpg,H
3303,C:/Anaconda/image/train\H\H_2_20140722-00200011.jpg,H
3304,C:/Anaconda/image/train\H\H_2_20140722-00200020.jpg,H
3305,C:/Anaconda/image/train\H\H_3_1017_1001_61327239.jpg,H
3306,C:/Anaconda/image/train\H\H_3_1018_1002_61327239.jpg,H
3307,C:/Anaconda/image/train\H\H_3_1019_1003_61327239.jpg,H
3308,C:/Anaconda/image/train\H\H_3_1020_1004_61327239.jpg,H
3309,C:/Anaconda/image/train\H\H_3_1021_1005_61327239.jpg,H
3310,C:/Anaconda/image/train\H\H_3_1022_1006_61327239.jpg,H
3311,C:/Anaconda/image/train\H\H_3_1023_1007_61327239.jpg,H
3312,C:/Anaconda/image/train\H\H_3_1024_1008_61327239.jpg,H
3313,C:/Anaconda/image/train\H\H_3_1025_1009_61327239.jpg,H
3314,C:/Anaconda/image/train\H\H_3_20140722-00200008.jpg,H
3315,C:/Anaconda/image/train\H\H_3_20140722-00200010.jpg,H
3316,C:/Anaconda/image/train\H\H_3_20140722-00200011.jpg,H
3317,C:/Anaconda/image/train\H\H_3_20140722-00200015.jpg,H
3318,C:/Anaconda/image/train\H\H_3_20140722-00200017.jpg,H
3319,C:/Anaconda/image/train\H\H_3_20140722-00200018.jpg,H
3320,C:/Anaconda/image/train\H\H_3_20140722-00200019.jpg,H
3321,C:/Anaconda/image/train\H\H_3_20140722-00200020.jpg,H
3322,C:/Anaconda/image/train\H\H_4_1017_1001_61327239.jpg,H
3323,C:/Anaconda/image/train\H\H_4_1018_1002_61327239.jpg,H
3324,C:/Anaconda/image/train\H\H_4_1024_1008_61327239.jpg,H
3325,C:/Anaconda/image/train\H\H_4_1025_1009_61327239.jpg,H
3326,C:/Anaconda/image/train\H\H_4_20140722-00200002.jpg,H
3327,C:/Anaconda/image/train\H\H_4_20140722-00200004.jpg,H
3328,C:/Anaconda/image/train\H\H_4_20140722-00200005.jpg,H
3329,C:/Anaconda/image/train\H\H_4_20140722-00200006.jpg,H
3330,C:/Anaconda/image/train\H\H_4_20140722-00200010.jpg,H
3331,C:/Anaconda/image/train\H\H_4_20140722-00200015.jpg,H
3332,C:/Anaconda/image/train\H\H_4_20140722-00200017.jpg,H
3333,C:/Anaconda/image/train\H\H_4_20140722-00200019.jpg,H
3334,C:/Anaconda/image/train\H\H_5_1021_1005_61327239.jpg,H
3335,C:/Anaconda/image/train\H\H_5_1022_1006_61327239.jpg,H
3336,C:/Anaconda/image/train\H\H_5_1023_1007_61327239.jpg,H
3337,C:/Anaconda/image/train\H\H_5_1025_1009_61327239.jpg,H
3338,C:/Anaconda/image/train\H\H_5_20140722-00200001.jpg,H
3339,C:/Anaconda/image/train\H\H_5_20140722-00200002.jpg,H
3340,C:/Anaconda/image/train\H\H_5_20140722-00200004.jpg,H
3341,C:/Anaconda/image/train\H\H_5_20140722-00200005.jpg,H
3342,C:/Anaconda/image/train\H\H_5_20140722-00200006.jpg,H
3343,C:/Anaconda/image/train\H\H_5_20140722-00200011.jpg,H
3344,C:/Anaconda/image/train\H\H_5_20140722-00200012.jpg,H
3345,C:/Anaconda/image/train\H\H_5_20140722-00200015.jpg,H
3346,C:/Anaconda/image/train\H\H_5_20140722-00200017.jpg,H
3347,C:/Anaconda/image/train\H\H_5_20140722-00200019.jpg,H
3348,C:/Anaconda/image/train\H\H_5_20140722-00200020.jpg,H
3349,C:/Anaconda/image/train\H\H_6_1017_1001_61327239.jpg,H
3350,C:/Anaconda/image/train\H\H_6_1018_1002_61327239.jpg,H
3351,C:/Anaconda/image/train\H\H_6_1019_1003_61327239.jpg,H
3352,C:/Anaconda/image/train\H\H_6_1020_1004_61327239.jpg,H
3353,C:/Anaconda/image/train\H\H_6_1021_1005_61327239.jpg,H
3354,C:/Anaconda/image/train\H\H_6_1022_1006_61327239.jpg,H
3355,C:/Anaconda/image/train\H\H_6_1023_1007_61327239.jpg,H
3356,C:/Anaconda/image/train\H\H_6_1024_1008_61327239.jpg,H
3357,C:/Anaconda/image/train\H\H_6_1025_1009_61327239.jpg,H
3358,C:/Anaconda/image/train\H\H_6_20140722-00200001.jpg,H
3359,C:/Anaconda/image/train\H\H_6_20140722-00200002.jpg,H
3360,C:/Anaconda/image/train\H\H_6_20140722-00200004.jpg,H
3361,C:/Anaconda/image/train\H\H_6_20140722-00200005.jpg,H
3362,C:/Anaconda/image/train\H\H_6_20140722-00200010.jpg,H
3363,C:/Anaconda/image/train\H\H_6_20140722-00200019.jpg,H
3364,C:/Anaconda/image/train\H\H_6_20140722-00200020.jpg,H
3365,C:/Anaconda/image/train\H\H_7_1017_1001_61327239.jpg,H
3366,C:/Anaconda/image/train\H\H_7_1018_1002_61327239.jpg,H
3367,C:/Anaconda/image/train\H\H_7_1019_1003_61327239.jpg,H
3368,C:/Anaconda/image/train\H\H_7_1020_1004_61327239.jpg,H
3369,C:/Anaconda/image/train\H\H_7_1021_1005_61327239.jpg,H
3370,C:/Anaconda/image/train\H\H_7_1022_1006_61327239.jpg,H
3371,C:/Anaconda/image/train\H\H_7_1023_1007_61327239.jpg,H
3372,C:/Anaconda/image/train\H\H_7_1024_1008_61327239.jpg,H
3373,C:/Anaconda/image/train\H\H_7_1025_1009_61327239.jpg,H
3374,C:/Anaconda/image/train\H\H_7_20140722-00200001.jpg,H
3375,C:/Anaconda/image/train\H\H_7_20140722-00200002.jpg,H
3376,C:/Anaconda/image/train\H\H_7_20140722-00200005.jpg,H
3377,C:/Anaconda/image/train\H\H_7_20140722-00200010.jpg,H
3378,C:/Anaconda/image/train\H\H_7_20140722-00200019.jpg,H
3379,C:/Anaconda/image/train\H\H_7_20140722-00200020.jpg,H
3380,C:/Anaconda/image/train\H\H_8_1017_1001_61327239.jpg,H
3381,C:/Anaconda/image/train\H\H_8_1018_1002_61327239.jpg,H
3382,C:/Anaconda/image/train\H\H_8_1019_1003_61327239.jpg,H
3383,C:/Anaconda/image/train\H\H_8_1020_1004_61327239.jpg,H
3384,C:/Anaconda/image/train\H\H_8_1021_1005_61327239.jpg,H
3385,C:/Anaconda/image/train\H\H_8_1022_1006_61327239.jpg,H
3386,C:/Anaconda/image/train\H\H_8_1023_1007_61327239.jpg,H
3387,C:/Anaconda/image/train\H\H_8_1024_1008_61327239.jpg,H
3388,C:/Anaconda/image/train\H\H_8_1025_1009_61327239.jpg,H
3389,C:/Anaconda/image/train\H\H_8_20140722-00200001.jpg,H
3390,C:/Anaconda/image/train\H\H_8_20140722-00200002.jpg,H
3391,C:/Anaconda/image/train\H\H_8_20140722-00200013.jpg,H
3392,C:/Anaconda/image/train\H\H_8_20140722-00200019.jpg,H
3393,C:/Anaconda/image/train\H\H_8_20140722-00200020.jpg,H
3394,C:/Anaconda/image/train\H\H_9_1017_1001_61327239.jpg,H
3395,C:/Anaconda/image/train\H\H_9_1019_1003_61327239.jpg,H
3396,C:/Anaconda/image/train\H\H_9_1020_1004_61327239.jpg,H
3397,C:/Anaconda/image/train\H\H_9_1021_1005_61327239.jpg,H
3398,C:/Anaconda/image/train\H\H_9_1022_1006_61327239.jpg,H
3399,C:/Anaconda/image/train\H\H_9_1023_1007_61327239.jpg,H
3400,C:/Anaconda/image/train\H\H_9_1024_1008_61327239.jpg,H
3401,C:/Anaconda/image/train\H\H_9_1025_1009_61327239.jpg,H
3402,C:/Anaconda/image/train\H\H_9_20140722-00200001.jpg,H
3403,C:/Anaconda/image/train\H\H_9_20140722-00200002.jpg,H
3404,C:/Anaconda/image/train\H\H_9_20140722-00200019.jpg,H
3405,C:/Anaconda/image/train\H\H_9_20140722-00200020.jpg,H
3406,C:/Anaconda/image/train\S\S_10_1017_1001_61327239.jpg,S
3407,C:/Anaconda/image/train\S\S_10_1018_1002_61327239.jpg,S
3408,C:/Anaconda/image/train\S\S_10_1019_1003_61327239.jpg,S
3409,C:/Anaconda/image/train\S\S_10_1020_1004_61327239.jpg,S
3410,C:/Anaconda/image/train\S\S_10_1021_1005_61327239.jpg,S
3411,C:/Anaconda/image/train\S\S_10_1022_1006_61327239.jpg,S
3412,C:/Anaconda/image/train\S\S_10_1023_1007_61327239.jpg,S
3413,C:/Anaconda/image/train\S\S_10_1024_1008_61327239.jpg,S
3414,C:/Anaconda/image/train\S\S_10_20140722-00200001.jpg,S
3415,C:/Anaconda/image/train\S\S_10_20140722-00200002.jpg,S
3416,C:/Anaconda/image/train\S\S_10_20140722-00200020.jpg,S
3417,C:/Anaconda/image/train\S\S_11_1017_1001_61327239.jpg,S
3418,C:/Anaconda/image/train\S\S_11_1018_1002_61327239.jpg,S
3419,C:/Anaconda/image/train\S\S_11_1020_1004_61327239.jpg,S
3420,C:/Anaconda/image/train\S\S_11_1021_1005_61327239.jpg,S
3421,C:/Anaconda/image/train\S\S_11_1022_1006_61327239.jpg,S
3422,C:/Anaconda/image/train\S\S_11_1023_1007_61327239.jpg,S
3423,C:/Anaconda/image/train\S\S_11_1024_1008_61327239.jpg,S
3424,C:/Anaconda/image/train\S\S_11_1025_1009_61327239.jpg,S
3425,C:/Anaconda/image/train\S\S_11_20140722-00200001.jpg,S
3426,C:/Anaconda/image/train\S\S_11_20140722-00200002.jpg,S
3427,C:/Anaconda/image/train\S\S_12_1017_1001_61327239.jpg,S
3428,C:/Anaconda/image/train\S\S_12_1018_1002_61327239.jpg,S
3429,C:/Anaconda/image/train\S\S_12_1019_1003_61327239.jpg,S
3430,C:/Anaconda/image/train\S\S_12_1020_1004_61327239.jpg,S
3431,C:/Anaconda/image/train\S\S_12_1021_1005_61327239.jpg,S
3432,C:/Anaconda/image/train\S\S_12_1022_1006_61327239.jpg,S
3433,C:/Anaconda/image/train\S\S_12_1023_1007_61327239.jpg,S
3434,C:/Anaconda/image/train\S\S_12_1024_1008_61327239.jpg,S
3435,C:/Anaconda/image/train\S\S_12_1025_1009_61327239.jpg,S
3436,C:/Anaconda/image/train\S\S_12_20140722-00200001.jpg,S
3437,C:/Anaconda/image/train\S\S_12_20140722-00200002.jpg,S
3438,C:/Anaconda/image/train\S\S_2_1017_1001_61327239.jpg,S
3439,C:/Anaconda/image/train\S\S_2_1018_1002_61327239.jpg,S
3440,C:/Anaconda/image/train\S\S_2_1019_1003_61327239.jpg,S
3441,C:/Anaconda/image/train\S\S_2_1020_1004_61327239.jpg,S
3442,C:/Anaconda/image/train\S\S_2_1021_1005_61327239.jpg,S
3443,C:/Anaconda/image/train\S\S_2_1022_1006_61327239.jpg,S
3444,C:/Anaconda/image/train\S\S_2_1023_1007_61327239.jpg,S
3445,C:/Anaconda/image/train\S\S_2_1024_1008_61327239.jpg,S
3446,C:/Anaconda/image/train\S\S_2_1025_1009_61327239.jpg,S
3447,C:/Anaconda/image/train\S\S_2_20140722-00200001.jpg,S
3448,C:/Anaconda/image/train\S\S_2_20140722-00200002.jpg,S
3449,C:/Anaconda/image/train\S\S_2_20140722-00200003.jpg,S
3450,C:/Anaconda/image/train\S\S_2_20140722-00200004.jpg,S
3451,C:/Anaconda/image/train\S\S_2_20140722-00200005.jpg,S
3452,C:/Anaconda/image/train\S\S_2_20140722-00200006.jpg,S
3453,C:/Anaconda/image/train\S\S_2_20140722-00200008.jpg,S
3454,C:/Anaconda/image/train\S\S_2_20140722-00200019.jpg,S
3455,C:/Anaconda/image/train\S\S_2_20140722-00200020.jpg,S
3456,C:/Anaconda/image/train\S\S_3_1017_1001_61327239.jpg,S
3457,C:/Anaconda/image/train\S\S_3_1018_1002_61327239.jpg,S
3458,C:/Anaconda/image/train\S\S_3_1019_1003_61327239.jpg,S
3459,C:/Anaconda/image/train\S\S_3_1020_1004_61327239.jpg,S
3460,C:/Anaconda/image/train\S\S_3_1021_1005_61327239.jpg,S
3461,C:/Anaconda/image/train\S\S_3_1022_1006_61327239.jpg,S
3462,C:/Anaconda/image/train\S\S_3_1023_1007_61327239.jpg,S
3463,C:/Anaconda/image/train\S\S_3_1024_1008_61327239.jpg,S
3464,C:/Anaconda/image/train\S\S_3_20140722-00200006.jpg,S
3465,C:/Anaconda/image/train\S\S_3_20140722-00200008.jpg,S
3466,C:/Anaconda/image/train\S\S_3_20140722-00200010.jpg,S
3467,C:/Anaconda/image/train\S\S_3_20140722-00200011.jpg,S
3468,C:/Anaconda/image/train\S\S_3_20140722-00200015.jpg,S
3469,C:/Anaconda/image/train\S\S_3_20140722-00200017.jpg,S
3470,C:/Anaconda/image/train\S\S_3_20140722-00200018.jpg,S
3471,C:/Anaconda/image/train\S\S_3_20140722-00200019.jpg,S
3472,C:/Anaconda/image/train\S\S_3_20140722-00200020.jpg,S
3473,C:/Anaconda/image/train\S\S_4_1017_1001_61327239.jpg,S
3474,C:/Anaconda/image/train\S\S_4_1024_1008_61327239.jpg,S
3475,C:/Anaconda/image/train\S\S_4_1025_1009_61327239.jpg,S
3476,C:/Anaconda/image/train\S\S_4_20140722-00200002.jpg,S
3477,C:/Anaconda/image/train\S\S_4_20140722-00200004.jpg,S
3478,C:/Anaconda/image/train\S\S_4_20140722-00200005.jpg,S
3479,C:/Anaconda/image/train\S\S_4_20140722-00200006.jpg,S
3480,C:/Anaconda/image/train\S\S_4_20140722-00200010.jpg,S
3481,C:/Anaconda/image/train\S\S_4_20140722-00200015.jpg,S
3482,C:/Anaconda/image/train\S\S_4_20140722-00200017.jpg,S
3483,C:/Anaconda/image/train\S\S_4_20140722-00200018.jpg,S
3484,C:/Anaconda/image/train\S\S_5_1020_1004_61327239.jpg,S
3485,C:/Anaconda/image/train\S\S_5_1021_1005_61327239.jpg,S
3486,C:/Anaconda/image/train\S\S_5_1022_1006_61327239.jpg,S
3487,C:/Anaconda/image/train\S\S_5_1023_1007_61327239.jpg,S
3488,C:/Anaconda/image/train\S\S_5_1024_1008_61327239.jpg,S
3489,C:/Anaconda/image/train\S\S_5_1025_1009_61327239.jpg,S
3490,C:/Anaconda/image/train\S\S_5_20140722-00200001.jpg,S
3491,C:/Anaconda/image/train\S\S_5_20140722-00200002.jpg,S
3492,C:/Anaconda/image/train\S\S_5_20140722-00200004.jpg,S
3493,C:/Anaconda/image/train\S\S_5_20140722-00200005.jpg,S
3494,C:/Anaconda/image/train\S\S_5_20140722-00200006.jpg,S
3495,C:/Anaconda/image/train\S\S_5_20140722-00200010.jpg,S
3496,C:/Anaconda/image/train\S\S_5_20140722-00200011.jpg,S
3497,C:/Anaconda/image/train\S\S_5_20140722-00200012.jpg,S
3498,C:/Anaconda/image/train\S\S_5_20140722-00200015.jpg,S
3499,C:/Anaconda/image/train\S\S_5_20140722-00200017.jpg,S
3500,C:/Anaconda/image/train\S\S_5_20140722-00200019.jpg,S
3501,C:/Anaconda/image/train\S\S_5_20140722-00200020.jpg,S
3502,C:/Anaconda/image/train\S\S_6_1017_1001_61327239.jpg,S
3503,C:/Anaconda/image/train\S\S_6_1018_1002_61327239.jpg,S
3504,C:/Anaconda/image/train\S\S_6_1019_1003_61327239.jpg,S
3505,C:/Anaconda/image/train\S\S_6_1020_1004_61327239.jpg,S
3506,C:/Anaconda/image/train\S\S_6_1021_1005_61327239.jpg,S
3507,C:/Anaconda/image/train\S\S_6_1022_1006_61327239.jpg,S
3508,C:/Anaconda/image/train\S\S_6_1023_1007_61327239.jpg,S
3509,C:/Anaconda/image/train\S\S_6_1024_1008_61327239.jpg,S
3510,C:/Anaconda/image/train\S\S_6_20140722-00200001.jpg,S
3511,C:/Anaconda/image/train\S\S_6_20140722-00200002.jpg,S
3512,C:/Anaconda/image/train\S\S_6_20140722-00200004.jpg,S
3513,C:/Anaconda/image/train\S\S_6_20140722-00200005.jpg,S
3514,C:/Anaconda/image/train\S\S_6_20140722-00200010.jpg,S
3515,C:/Anaconda/image/train\S\S_6_20140722-00200019.jpg,S
3516,C:/Anaconda/image/train\S\S_6_20140722-00200020.jpg,S
3517,C:/Anaconda/image/train\S\S_7_1017_1001_61327239.jpg,S
3518,C:/Anaconda/image/train\S\S_7_1018_1002_61327239.jpg,S
3519,C:/Anaconda/image/train\S\S_7_1019_1003_61327239.jpg,S
3520,C:/Anaconda/image/train\S\S_7_1020_1004_61327239.jpg,S
3521,C:/Anaconda/image/train\S\S_7_1021_1005_61327239.jpg,S
3522,C:/Anaconda/image/train\S\S_7_1022_1006_61327239.jpg,S
3523,C:/Anaconda/image/train\S\S_7_1023_1007_61327239.jpg,S
3524,C:/Anaconda/image/train\S\S_7_1024_1008_61327239.jpg,S
3525,C:/Anaconda/image/train\S\S_7_1025_1009_61327239.jpg,S
3526,C:/Anaconda/image/train\S\S_7_20140722-00200001.jpg,S
3527,C:/Anaconda/image/train\S\S_7_20140722-00200002.jpg,S
3528,C:/Anaconda/image/train\S\S_7_20140722-00200010.jpg,S
3529,C:/Anaconda/image/train\S\S_7_20140722-00200019.jpg,S
3530,C:/Anaconda/image/train\S\S_7_20140722-00200020.jpg,S
3531,C:/Anaconda/image/train\S\S_8_1017_1001_61327239.jpg,S
3532,C:/Anaconda/image/train\S\S_8_1018_1002_61327239.jpg,S
3533,C:/Anaconda/image/train\S\S_8_1019_1003_61327239.jpg,S
3534,C:/Anaconda/image/train\S\S_8_1020_1004_61327239.jpg,S
3535,C:/Anaconda/image/train\S\S_8_1021_1005_61327239.jpg,S
3536,C:/Anaconda/image/train\S\S_8_1022_1006_61327239.jpg,S
3537,C:/Anaconda/image/train\S\S_8_1023_1007_61327239.jpg,S
3538,C:/Anaconda/image/train\S\S_8_1024_1008_61327239.jpg,S
3539,C:/Anaconda/image/train\S\S_8_1025_1009_61327239.jpg,S
3540,C:/Anaconda/image/train\S\S_8_20140722-00200001.jpg,S
3541,C:/Anaconda/image/train\S\S_8_20140722-00200002.jpg,S
3542,C:/Anaconda/image/train\S\S_8_20140722-00200013.jpg,S
3543,C:/Anaconda/image/train\S\S_8_20140722-00200019.jpg,S
3544,C:/Anaconda/image/train\S\S_9_1017_1001_61327239.jpg,S
3545,C:/Anaconda/image/train\S\S_9_1018_1002_61327239.jpg,S
3546,C:/Anaconda/image/train\S\S_9_1019_1003_61327239.jpg,S
3547,C:/Anaconda/image/train\S\S_9_1020_1004_61327239.jpg,S
3548,C:/Anaconda/image/train\S\S_9_1021_1005_61327239.jpg,S
3549,C:/Anaconda/image/train\S\S_9_1022_1006_61327239.jpg,S
3550,C:/Anaconda/image/train\S\S_9_1023_1007_61327239.jpg,S
3551,C:/Anaconda/image/train\S\S_9_1024_1008_61327239.jpg,S
3552,C:/Anaconda/image/train\S\S_9_1025_1009_61327239.jpg,S
3553,C:/Anaconda/image/train\S\S_9_20140722-00200001.jpg,S
3554,C:/Anaconda/image/train\S\S_9_20140722-00200002.jpg,S
3555,C:/Anaconda/image/train\S\S_9_20140722-00200019.jpg,S
3556,C:/Anaconda/image/train\S\S_9_20140722-00200020.jpg,S
3557,C:/Anaconda/image/train\T\T_10_1017_1001_61327239.jpg,T
3558,C:/Anaconda/image/train\T\T_10_1018_1002_61327239.jpg,T
3559,C:/Anaconda/image/train\T\T_10_1019_1003_61327239.jpg,T
3560,C:/Anaconda/image/train\T\T_10_1020_1004_61327239.jpg,T
3561,C:/Anaconda/image/train\T\T_10_1021_1005_61327239.jpg,T
3562,C:/Anaconda/image/train\T\T_10_1022_1006_61327239.jpg,T
3563,C:/Anaconda/image/train\T\T_10_1023_1007_61327239.jpg,T
3564,C:/Anaconda/image/train\T\T_10_1024_1008_61327239.jpg,T
3565,C:/Anaconda/image/train\T\T_10_1025_1009_61327239.jpg,T
3566,C:/Anaconda/image/train\T\T_10_20140722-00200001.jpg,T
3567,C:/Anaconda/image/train\T\T_10_20140722-00200002.jpg,T
3568,C:/Anaconda/image/train\T\T_10_20140722-00200020.jpg,T
3569,C:/Anaconda/image/train\T\T_11_1017_1001_61327239.jpg,T
3570,C:/Anaconda/image/train\T\T_11_1018_1002_61327239.jpg,T
3571,C:/Anaconda/image/train\T\T_11_1020_1004_61327239.jpg,T
3572,C:/Anaconda/image/train\T\T_11_1021_1005_61327239.jpg,T
3573,C:/Anaconda/image/train\T\T_11_1022_1006_61327239.jpg,T
3574,C:/Anaconda/image/train\T\T_11_1023_1007_61327239.jpg,T
3575,C:/Anaconda/image/train\T\T_11_1024_1008_61327239.jpg,T
3576,C:/Anaconda/image/train\T\T_11_1025_1009_61327239.jpg,T
3577,C:/Anaconda/image/train\T\T_11_20140722-00200001.jpg,T
3578,C:/Anaconda/image/train\T\T_11_20140722-00200002.jpg,T
3579,C:/Anaconda/image/train\T\T_12_1017_1001_61327239.jpg,T
3580,C:/Anaconda/image/train\T\T_12_1018_1002_61327239.jpg,T
3581,C:/Anaconda/image/train\T\T_12_1019_1003_61327239.jpg,T
3582,C:/Anaconda/image/train\T\T_12_1020_1004_61327239.jpg,T
3583,C:/Anaconda/image/train\T\T_12_1021_1005_61327239.jpg,T
3584,C:/Anaconda/image/train\T\T_12_1022_1006_61327239.jpg,T
3585,C:/Anaconda/image/train\T\T_12_1023_1007_61327239.jpg,T
3586,C:/Anaconda/image/train\T\T_12_1024_1008_61327239.jpg,T
3587,C:/Anaconda/image/train\T\T_12_1025_1009_61327239.jpg,T
3588,C:/Anaconda/image/train\T\T_12_20140722-00200001.jpg,T
3589,C:/Anaconda/image/train\T\T_12_20140722-00200002.jpg,T
3590,C:/Anaconda/image/train\T\T_2_1017_1001_61327239.jpg,T
3591,C:/Anaconda/image/train\T\T_2_1018_1002_61327239.jpg,T
3592,C:/Anaconda/image/train\T\T_2_1019_1003_61327239.jpg,T
3593,C:/Anaconda/image/train\T\T_2_1020_1004_61327239.jpg,T
3594,C:/Anaconda/image/train\T\T_2_1021_1005_61327239.jpg,T
3595,C:/Anaconda/image/train\T\T_2_1022_1006_61327239.jpg,T
3596,C:/Anaconda/image/train\T\T_2_1023_1007_61327239.jpg,T
3597,C:/Anaconda/image/train\T\T_2_1024_1008_61327239.jpg,T
3598,C:/Anaconda/image/train\T\T_2_1025_1009_61327239.jpg,T
3599,C:/Anaconda/image/train\T\T_2_20140722-00200001.jpg,T
3600,C:/Anaconda/image/train\T\T_2_20140722-00200002.jpg,T
3601,C:/Anaconda/image/train\T\T_2_20140722-00200003.jpg,T
3602,C:/Anaconda/image/train\T\T_2_20140722-00200004.jpg,T
3603,C:/Anaconda/image/train\T\T_2_20140722-00200005.jpg,T
3604,C:/Anaconda/image/train\T\T_2_20140722-00200006.jpg,T
3605,C:/Anaconda/image/train\T\T_2_20140722-00200008.jpg,T
3606,C:/Anaconda/image/train\T\T_2_20140722-00200010.jpg,T
3607,C:/Anaconda/image/train\T\T_2_20140722-00200011.jpg,T
3608,C:/Anaconda/image/train\T\T_2_20140722-00200012.jpg,T
3609,C:/Anaconda/image/train\T\T_2_20140722-00200015.jpg,T
3610,C:/Anaconda/image/train\T\T_2_20140722-00200017.jpg,T
3611,C:/Anaconda/image/train\T\T_2_20140722-00200018.jpg,T
3612,C:/Anaconda/image/train\T\T_2_20140722-00200019.jpg,T
3613,C:/Anaconda/image/train\T\T_2_20140722-00200020.jpg,T
3614,C:/Anaconda/image/train\T\T_3_1017_1001_61327239.jpg,T
3615,C:/Anaconda/image/train\T\T_3_1018_1002_61327239.jpg,T
